event_id,session_id,timestamp,action_type,content
152177_71535_1509415627,152177,2017-10-31 02:07:07,RATE,"{""movie_id"": 71535, ""movie_title"": ""Zombieland (2009)"", ""rating"": 4.0, ""system_rating"": 3.70261400973599}"
152177_60684_1509415695,152177,2017-10-31 02:08:15,RATE,"{""movie_id"": 60684, ""movie_title"": ""Watchmen (2009)"", ""rating"": 4.0, ""system_rating"": 3.41777874286646}"
152177_34162_1509415707,152177,2017-10-31 02:08:27,RATE,"{""movie_id"": 34162, ""movie_title"": ""Wedding Crashers (2005)"", ""rating"": 3.0, ""system_rating"": 3.53648489660281}"
152177_59784_1509415729,152177,2017-10-31 02:08:49,RATE,"{""movie_id"": 59784, ""movie_title"": ""Kung Fu Panda (2008)"", ""rating"": 3.5, ""system_rating"": 3.39676149994396}"
152177_56782_1509415783,152177,2017-10-31 02:09:43,RATE,"{""movie_id"": 56782, ""movie_title"": ""There Will Be Blood (2007)"", ""rating"": 4.0, ""system_rating"": 4.1683794963363}"
152177_8957_1509415792,152177,2017-10-31 02:09:52,RATE,"{""movie_id"": 8957, ""movie_title"": ""Saw (2004)"", ""rating"": 3.0, ""system_rating"": 3.24735530234994}"
152177_152081_1509415996,152177,2017-10-31 02:13:16,RATE,"{""movie_id"": 152081, ""movie_title"": ""Zootopia (2016)"", ""rating"": 4.0, ""system_rating"": 3.70340776878952}"
152177_97306_1509416948,152177,2017-10-31 02:29:08,RATE,"{""movie_id"": 97306, ""movie_title"": ""Seven Psychopaths (2012)"", ""rating"": 3.0, ""system_rating"": 4.1831260052517}"
152177_97306_1509416948,152177,2017-10-31 02:29:08,RATE,"{""movie_id"": 97306, ""movie_title"": ""Seven Psychopaths (2012)"", ""rating"": 3.0, ""system_rating"": 4.18305769199761}"
152177_480_1509417952,152177,2017-10-31 02:45:52,RATE,"{""movie_id"": 480, ""movie_title"": ""Jurassic Park (1993)"", ""rating"": 4.0, ""system_rating"": 3.78314897396614}"
152177_457_1509417981,152177,2017-10-31 02:46:21,RATE,"{""movie_id"": 457, ""movie_title"": ""Fugitive, The (1993)"", ""rating"": 3.0, ""system_rating"": 3.99537471630149}"
152177_2028_1509417996,152177,2017-10-31 02:46:36,RATE,"{""movie_id"": 2028, ""movie_title"": ""Saving Private Ryan (1998)"", ""rating"": 3.5, ""system_rating"": 4.14033238518118}"
152177_590_1509417999,152177,2017-10-31 02:46:39,RATE,"{""movie_id"": 590, ""movie_title"": ""Dances with Wolves (1990)"", ""rating"": 2.5, ""system_rating"": 3.70644436248247}"
152177_380_1509418006,152177,2017-10-31 02:46:46,RATE,"{""movie_id"": 380, ""movie_title"": ""True Lies (1994)"", ""rating"": 2.5, ""system_rating"": 3.53177989534572}"
152177_1089_1509418030,152177,2017-10-31 02:47:10,RATE,"{""movie_id"": 1089, ""movie_title"": ""Reservoir Dogs (1992)"", ""rating"": 4.0, ""system_rating"": 4.17557697526807}"
152177_1213_1509418045,152177,2017-10-31 02:47:25,RATE,"{""movie_id"": 1213, ""movie_title"": ""Goodfellas (1990)"", ""rating"": 4.0, ""system_rating"": 4.15589379453229}"
152177_2716_1509418052,152177,2017-10-31 02:47:32,RATE,"{""movie_id"": 2716, ""movie_title"": ""Ghostbusters (a.k.a. Ghost Busters) (1984)"", ""rating"": 3.5, ""system_rating"": 4.40852859967413}"
152177_587_1509418088,152177,2017-10-31 02:48:08,RATE,"{""movie_id"": 587, ""movie_title"": ""Ghost (1990)"", ""rating"": 2.5, ""system_rating"": 3.30091118154815}"
152177_1961_1509418099,152177,2017-10-31 02:48:19,RATE,"{""movie_id"": 1961, ""movie_title"": ""Rain Man (1988)"", ""rating"": 3.0, ""system_rating"": 3.74237008820265}"
152177_141_1509418153,152177,2017-10-31 02:49:13,RATE,"{""movie_id"": 141, ""movie_title"": ""Birdcage, The (1996)"", ""rating"": 3.0, ""system_rating"": 3.48101227348052}"
152177_2916_1509418181,152177,2017-10-31 02:49:41,RATE,"{""movie_id"": 2916, ""movie_title"": ""Total Recall (1990)"", ""rating"": 3.0, ""system_rating"": 4.14683776630571}"
152177_1219_1509418192,152177,2017-10-31 02:49:52,RATE,"{""movie_id"": 1219, ""movie_title"": ""Psycho (1960)"", ""rating"": 4.0, ""system_rating"": 4.30823176207551}"
152177_72998_1509418206,152177,2017-10-31 02:50:06,RATE,"{""movie_id"": 72998, ""movie_title"": ""Avatar (2009)"", ""rating"": 3.0, ""system_rating"": 3.16267593639618}"
152177_2797_1509418211,152177,2017-10-31 02:50:11,RATE,"{""movie_id"": 2797, ""movie_title"": ""Big (1988)"", ""rating"": 3.0, ""system_rating"": 3.8977204735903}"
152177_2791_1509418224,152177,2017-10-31 02:50:24,RATE,"{""movie_id"": 2791, ""movie_title"": ""Airplane! (1980)"", ""rating"": 4.0, ""system_rating"": 4.22046999657712}"
152177_594_1509418249,152177,2017-10-31 02:50:49,RATE,"{""movie_id"": 594, ""movie_title"": ""Snow White and the Seven Dwarfs (1937)"", ""rating"": 4.0, ""system_rating"": 3.94055592938946}"
152177_2542_1509418270,152177,2017-10-31 02:51:10,RATE,"{""movie_id"": 2542, ""movie_title"": ""Lock, Stock & Two Smoking Barrels (1998)"", ""rating"": 4.0, ""system_rating"": 3.98676503778751}"
152177_1407_1509418281,152177,2017-10-31 02:51:21,RATE,"{""movie_id"": 1407, ""movie_title"": ""Scream (1996)"", ""rating"": 3.0, ""system_rating"": 3.49640627926305}"
152177_2712_1509418298,152177,2017-10-31 02:51:38,RATE,"{""movie_id"": 2712, ""movie_title"": ""Eyes Wide Shut (1999)"", ""rating"": 0.5, ""system_rating"": 3.76098628276807}"
152177_1370_1509418307,152177,2017-10-31 02:51:47,RATE,"{""movie_id"": 1370, ""movie_title"": ""Die Hard 2 (1990)"", ""rating"": 3.0, ""system_rating"": 3.56129943393988}"
152177_353_1509418314,152177,2017-10-31 02:51:54,RATE,"{""movie_id"": 353, ""movie_title"": ""Crow, The (1994)"", ""rating"": 3.5, ""system_rating"": 3.95655783999269}"
152177_2194_1509418325,152177,2017-10-31 02:52:05,RATE,"{""movie_id"": 2194, ""movie_title"": ""Untouchables, The (1987)"", ""rating"": 3.5, ""system_rating"": 4.08572053284846}"
152177_1641_1509418358,152177,2017-10-31 02:52:38,RATE,"{""movie_id"": 1641, ""movie_title"": ""Full Monty, The (1997)"", ""rating"": 3.0, ""system_rating"": 3.90094768812262}"
152177_1028_1509418385,152177,2017-10-31 02:53:05,RATE,"{""movie_id"": 1028, ""movie_title"": ""Mary Poppins (1964)"", ""rating"": 4.0, ""system_rating"": 3.91978763405571}"
152177_1028_1509418385,152177,2017-10-31 02:53:05,RATE,"{""movie_id"": 1028, ""movie_title"": ""Mary Poppins (1964)"", ""rating"": 4.0, ""system_rating"": 3.92023159813553}"
152177_2657_1509418440,152177,2017-10-31 02:54:00,RATE,"{""movie_id"": 2657, ""movie_title"": ""Rocky Horror Picture Show, The (1975)"", ""rating"": 3.0, ""system_rating"": 3.3675035998644}"
152177_45722_1509418448,152177,2017-10-31 02:54:08,RATE,"{""movie_id"": 45722, ""movie_title"": ""Pirates of the Caribbean: Dead Man's Chest (2006)"", ""rating"": 3.0, ""system_rating"": 3.1039686055328}"
152177_3253_1509418490,152177,2017-10-31 02:54:50,RATE,"{""movie_id"": 3253, ""movie_title"": ""Wayne's World (1992)"", ""rating"": 3.0, ""system_rating"": 3.82309216467631}"
152177_3253_1509418490,152177,2017-10-31 02:54:50,RATE,"{""movie_id"": 3253, ""movie_title"": ""Wayne's World (1992)"", ""rating"": 3.0, ""system_rating"": 3.82333059168323}"
152177_2019_1509418526,152177,2017-10-31 02:55:26,RATE,"{""movie_id"": 2019, ""movie_title"": ""Seven Samurai (Shichinin no samurai) (1954)"", ""rating"": 4.5, ""system_rating"": 4.45985807005175}"
152177_5060_1509418546,152177,2017-10-31 02:55:46,RATE,"{""movie_id"": 5060, ""movie_title"": ""M*A*S*H (a.k.a. MASH) (1970)"", ""rating"": 3.0, ""system_rating"": 4.04752616764085}"
152177_2701_1509418607,152177,2017-10-31 02:56:47,RATE,"{""movie_id"": 2701, ""movie_title"": ""Wild Wild West (1999)"", ""rating"": 0.5, ""system_rating"": 2.44024144179573}"
152177_2023_1509418618,152177,2017-10-31 02:56:58,RATE,"{""movie_id"": 2023, ""movie_title"": ""Godfather: Part III, The (1990)"", ""rating"": 1.5, ""system_rating"": 3.52793806894175}"
152177_2288_1509418890,152177,2017-10-31 03:01:30,RATE,"{""movie_id"": 2288, ""movie_title"": ""Thing, The (1982)"", ""rating"": 3.5, ""system_rating"": 4.39280996902551}"
152177_1080_1509419041,152177,2017-10-31 03:04:01,RATE,"{""movie_id"": 1080, ""movie_title"": ""Monty Python's Life of Brian (1979)"", ""rating"": 4.5, ""system_rating"": 4.4785502342334}"
152177_1080_1509419041,152177,2017-10-31 03:04:01,RATE,"{""movie_id"": 1080, ""movie_title"": ""Monty Python's Life of Brian (1979)"", ""rating"": 4.5, ""system_rating"": 4.49949000889205}"
152177_1036_1509419110,152177,2017-10-31 03:05:10,RATE,"{""movie_id"": 1036, ""movie_title"": ""Die Hard (1988)"", ""rating"": 4.0, ""system_rating"": 4.41026067793887}"
152177_1214_1509419124,152177,2017-10-31 03:05:24,RATE,"{""movie_id"": 1214, ""movie_title"": ""Alien (1979)"", ""rating"": 4.0, ""system_rating"": 4.67611074727474}"
152177_500_1509419126,152177,2017-10-31 03:05:26,RATE,"{""movie_id"": 500, ""movie_title"": ""Mrs. Doubtfire (1993)"", ""rating"": 3.0, ""system_rating"": 3.31770758837836}"
152177_2291_1509419165,152177,2017-10-31 03:06:05,RATE,"{""movie_id"": 2291, ""movie_title"": ""Edward Scissorhands (1990)"", ""rating"": 3.5, ""system_rating"": 4.01076136071684}"
152177_2502_1509419182,152177,2017-10-31 03:06:22,RATE,"{""movie_id"": 2502, ""movie_title"": ""Office Space (1999)"", ""rating"": 4.0, ""system_rating"": 4.29832810335757}"
152177_1573_1509419211,152177,2017-10-31 03:06:51,RATE,"{""movie_id"": 1573, ""movie_title"": ""Face/Off (1997)"", ""rating"": 1.5, ""system_rating"": 3.27743213964388}"
152177_2054_1509419270,152177,2017-10-31 03:07:50,RATE,"{""movie_id"": 2054, ""movie_title"": ""Honey, I Shrunk the Kids (1989)"", ""rating"": 2.5, ""system_rating"": 3.10210897185692}"
152177_555_1509419316,152177,2017-10-31 03:08:36,RATE,"{""movie_id"": 555, ""movie_title"": ""True Romance (1993)"", ""rating"": 3.0, ""system_rating"": 3.99700992962554}"
152177_1500_1509419341,152177,2017-10-31 03:09:01,RATE,"{""movie_id"": 1500, ""movie_title"": ""Grosse Pointe Blank (1997)"", ""rating"": 3.5, ""system_rating"": 3.79292453969823}"
152177_1645_1509419419,152177,2017-10-31 03:10:19,RATE,"{""movie_id"": 1645, ""movie_title"": ""The Devil's Advocate (1997)"", ""rating"": 3.0, ""system_rating"": 3.54023680327081}"
152177_1645_1509419419,152177,2017-10-31 03:10:19,RATE,"{""movie_id"": 1645, ""movie_title"": ""The Devil's Advocate (1997)"", ""rating"": 3.0, ""system_rating"": 3.54038989445208}"
152177_2804_1509419421,152177,2017-10-31 03:10:21,RATE,"{""movie_id"": 2804, ""movie_title"": ""Christmas Story, A (1983)"", ""rating"": 4.0, ""system_rating"": 4.115030448431}"
152177_1088_1509419445,152177,2017-10-31 03:10:45,RATE,"{""movie_id"": 1088, ""movie_title"": ""Dirty Dancing (1987)"", ""rating"": 3.5, ""system_rating"": 3.17357039487456}"
152177_1088_1509419445,152177,2017-10-31 03:10:45,RATE,"{""movie_id"": 1088, ""movie_title"": ""Dirty Dancing (1987)"", ""rating"": 3.5, ""system_rating"": 3.1734055409208}"
152177_153_1509419716,152177,2017-10-31 03:15:16,RATE,"{""movie_id"": 153, ""movie_title"": ""Batman Forever (1995)"", ""rating"": 1.5, ""system_rating"": 2.93166643050459}"
152177_208_1509422842,152177,2017-10-31 04:07:22,RATE,"{""movie_id"": 208, ""movie_title"": ""Waterworld (1995)"", ""rating"": 2.0, ""system_rating"": 2.84536313099478}"
152177_4027_1509422856,152177,2017-10-31 04:07:36,RATE,"{""movie_id"": 4027, ""movie_title"": ""O Brother, Where Art Thou? (2000)"", ""rating"": 4.0, ""system_rating"": 4.17406716291652}"
152177_5995_1509425587,152177,2017-10-31 04:53:07,RATE,"{""movie_id"": 5995, ""movie_title"": ""Pianist, The (2002)"", ""rating"": 3.0, ""system_rating"": 3.85253957423709}"
152177_2677_1509459060,152177,2017-10-31 14:11:00,RATE,"{""movie_id"": 2677, ""movie_title"": ""Buena Vista Social Club (1999)"", ""rating"": 4.0, ""system_rating"": 4.02589508952762}"
152177_1079_1509496158,152177,2017-11-01 00:29:18,RATE,"{""movie_id"": 1079, ""movie_title"": ""Fish Called Wanda, A (1988)"", ""rating"": 3.5, ""system_rating"": 4.17773100321005}"
152177_91500_1509497131,152177,2017-11-01 00:45:31,RATE,"{""movie_id"": 91500, ""movie_title"": ""The Hunger Games (2012)"", ""rating"": 3.0, ""system_rating"": 3.05439453247624}"
152177_54503_1509497137,152177,2017-11-01 00:45:37,RATE,"{""movie_id"": 54503, ""movie_title"": ""Superbad (2007)"", ""rating"": 3.5, ""system_rating"": 4.06848865938232}"
152177_3844_1509500457,152177,2017-11-01 01:40:57,RATE,"{""movie_id"": 3844, ""movie_title"": ""Steel Magnolias (1989)"", ""rating"": 3.5, ""system_rating"": 3.56254959830899}"
152224_508_1528923058,152224,2018-06-13 20:50:58,RATE,"{""movie_id"": 508, ""movie_title"": ""Philadelphia (1993)"", ""rating"": 4.0, ""system_rating"": 3.80707874369429}"
152224_21_1528923059,152224,2018-06-13 20:50:59,RATE,"{""movie_id"": 21, ""movie_title"": ""Get Shorty (1995)"", ""rating"": 3.0, ""system_rating"": 4.35063069229517}"
152224_21_1528923059,152224,2018-06-13 20:50:59,RATE,"{""movie_id"": 21, ""movie_title"": ""Get Shorty (1995)"", ""rating"": 3.0, ""system_rating"": 4.31294353061737}"
152224_318_1528923059,152224,2018-06-13 20:50:59,RATE,"{""movie_id"": 318, ""movie_title"": ""Shawshank Redemption, The (1994)"", ""rating"": 4.5, ""system_rating"": 4.77666602671105}"
152224_353_1528923059,152224,2018-06-13 20:50:59,RATE,"{""movie_id"": 353, ""movie_title"": ""Crow, The (1994)"", ""rating"": 3.0, ""system_rating"": 3.46907491917721}"
152224_1673_1528923060,152224,2018-06-13 20:51:00,RATE,"{""movie_id"": 1673, ""movie_title"": ""Boogie Nights (1997)"", ""rating"": 3.5, ""system_rating"": 4.31989253198821}"
152224_1673_1528923060,152224,2018-06-13 20:51:00,RATE,"{""movie_id"": 1673, ""movie_title"": ""Boogie Nights (1997)"", ""rating"": 3.5, ""system_rating"": 4.30155461759537}"
152224_1673_1528923060,152224,2018-06-13 20:51:00,RATE,"{""movie_id"": 1673, ""movie_title"": ""Boogie Nights (1997)"", ""rating"": 3.5, ""system_rating"": 4.3033395937832}"
152224_1704_1528923060,152224,2018-06-13 20:51:00,RATE,"{""movie_id"": 1704, ""movie_title"": ""Good Will Hunting (1997)"", ""rating"": 3.0, ""system_rating"": 4.15979760785239}"
152224_72011_1528923060,152224,2018-06-13 20:51:00,RATE,"{""movie_id"": 72011, ""movie_title"": ""Up in the Air (2009)"", ""rating"": 3.0, ""system_rating"": 4.32159568619279}"
152224_74851_1528923060,152224,2018-06-13 20:51:00,RATE,"{""movie_id"": 74851, ""movie_title"": ""From Paris with Love (2010)"", ""rating"": 3.5, ""system_rating"": 2.7779688023187}"
152224_1682_1528923061,152224,2018-06-13 20:51:01,RATE,"{""movie_id"": 1682, ""movie_title"": ""Truman Show, The (1998)"", ""rating"": 3.5, ""system_rating"": 4.28970342188808}"
152224_2542_1528923061,152224,2018-06-13 20:51:01,RATE,"{""movie_id"": 2542, ""movie_title"": ""Lock, Stock & Two Smoking Barrels (1998)"", ""rating"": 3.5, ""system_rating"": 4.25647302576498}"
152224_2542_1528923061,152224,2018-06-13 20:51:01,RATE,"{""movie_id"": 2542, ""movie_title"": ""Lock, Stock & Two Smoking Barrels (1998)"", ""rating"": 3.5, ""system_rating"": 4.324247633193}"
152224_2542_1528923061,152224,2018-06-13 20:51:01,BELIEF_ELICIT,"{""movie_id"": 2542, ""movie_title"": ""Lock, Stock & Two Smoking Barrels (1998)"", ""rating"": 3.5, ""elicit_rating"": 0.0, ""predict_rating"": 4.0, ""certainty"": 4, ""system_rating"": 4.28320331213261}"
152224_89492_1528923061,152224,2018-06-13 20:51:01,RATE,"{""movie_id"": 89492, ""movie_title"": ""Moneyball (2011)"", ""rating"": 3.5, ""system_rating"": 4.23585351257706}"
152224_89492_1528923061,152224,2018-06-13 20:51:01,RATE,"{""movie_id"": 89492, ""movie_title"": ""Moneyball (2011)"", ""rating"": 3.5, ""system_rating"": 4.23051571777014}"
152224_91500_1528923063,152224,2018-06-13 20:51:03,BELIEF_ELICIT,"{""movie_id"": 91500, ""movie_title"": ""The Hunger Games (2012)"", ""rating"": 4.0, ""elicit_rating"": 0.0, ""predict_rating"": 3.0, ""certainty"": 3, ""system_rating"": 2.9095448361024}"
152224_94833_1528923063,152224,2018-06-13 20:51:03,RATE,"{""movie_id"": 94833, ""movie_title"": ""Pirates! Band of Misfits, The (2012)"", ""rating"": 3.5, ""system_rating"": 4.07497542230688}"
152224_104879_1528923063,152224,2018-06-13 20:51:03,RATE,"{""movie_id"": 104879, ""movie_title"": ""Prisoners (2013)"", ""rating"": 4.0, ""system_rating"": 4.34108050934121}"
152224_81845_1528923064,152224,2018-06-13 20:51:04,RATE,"{""movie_id"": 81845, ""movie_title"": ""King's Speech, The (2010)"", ""rating"": 4.0, ""system_rating"": 4.02838885507818}"
152224_2502_1528923065,152224,2018-06-13 20:51:05,RATE,"{""movie_id"": 2502, ""movie_title"": ""Office Space (1999)"", ""rating"": 3.5, ""system_rating"": 4.39950308809042}"
152224_97913_1528923068,152224,2018-06-13 20:51:08,RATE,"{""movie_id"": 97913, ""movie_title"": ""Wreck-It Ralph (2012)"", ""rating"": 4.0, ""system_rating"": 4.42784284257812}"
152224_97913_1528923068,152224,2018-06-13 20:51:08,RATE,"{""movie_id"": 97913, ""movie_title"": ""Wreck-It Ralph (2012)"", ""rating"": 4.0, ""system_rating"": 4.57207010373243}"
152224_97913_1528923068,152224,2018-06-13 20:51:08,RATE,"{""movie_id"": 97913, ""movie_title"": ""Wreck-It Ralph (2012)"", ""rating"": 4.0, ""system_rating"": 4.58182167353803}"
152224_97913_1528923068,152224,2018-06-13 20:51:08,RATE,"{""movie_id"": 97913, ""movie_title"": ""Wreck-It Ralph (2012)"", ""rating"": 4.0, ""system_rating"": 4.4249864493368}"
152224_106920_1528923068,152224,2018-06-13 20:51:08,RATE,"{""movie_id"": 106920, ""movie_title"": ""Her (2013)"", ""rating"": 3.5, ""system_rating"": 4.19397965964474}"
152224_106920_1528923068,152224,2018-06-13 20:51:08,RATE,"{""movie_id"": 106920, ""movie_title"": ""Her (2013)"", ""rating"": 3.5, ""system_rating"": 4.25729265122348}"
152224_106920_1528923068,152224,2018-06-13 20:51:08,RATE,"{""movie_id"": 106920, ""movie_title"": ""Her (2013)"", ""rating"": 3.5, ""system_rating"": 4.21341284187503}"
152224_4226_1528923070,152224,2018-06-13 20:51:10,RATE,"{""movie_id"": 4226, ""movie_title"": ""Memento (2000)"", ""rating"": 4.0, ""system_rating"": 4.70769777689841}"
152224_48774_1528923070,152224,2018-06-13 20:51:10,RATE,"{""movie_id"": 48774, ""movie_title"": ""Children of Men (2006)"", ""rating"": 3.5, ""system_rating"": 4.41503904628304}"
152224_48774_1528923070,152224,2018-06-13 20:51:10,RATE,"{""movie_id"": 48774, ""movie_title"": ""Children of Men (2006)"", ""rating"": 3.5, ""system_rating"": 4.45062521545484}"
152224_109374_1528923071,152224,2018-06-13 20:51:11,RATE,"{""movie_id"": 109374, ""movie_title"": ""Grand Budapest Hotel, The (2014)"", ""rating"": 4.0, ""system_rating"": 4.46599561520267}"
152224_109374_1528923071,152224,2018-06-13 20:51:11,RATE,"{""movie_id"": 109374, ""movie_title"": ""Grand Budapest Hotel, The (2014)"", ""rating"": 4.0, ""system_rating"": 4.53926611844498}"
152224_112556_1528923071,152224,2018-06-13 20:51:11,RATE,"{""movie_id"": 112556, ""movie_title"": ""Gone Girl (2014)"", ""rating"": 4.0, ""system_rating"": 4.22923305739672}"
152224_112183_1528923072,152224,2018-06-13 20:51:12,RATE,"{""movie_id"": 112183, ""movie_title"": ""Birdman: Or (The Unexpected Virtue of Ignorance) (2014)"", ""rating"": 3.5, ""system_rating"": 4.3633655913265}"
152224_115569_1528923072,152224,2018-06-13 20:51:12,RATE,"{""movie_id"": 115569, ""movie_title"": ""Nightcrawler (2014)"", ""rating"": 3.5, ""system_rating"": 4.47211116940281}"
152224_115569_1528923072,152224,2018-06-13 20:51:12,RATE,"{""movie_id"": 115569, ""movie_title"": ""Nightcrawler (2014)"", ""rating"": 3.5, ""system_rating"": 4.45871178605157}"
152224_6378_1528923073,152224,2018-06-13 20:51:13,RATE,"{""movie_id"": 6378, ""movie_title"": ""Italian Job, The (2003)"", ""rating"": 3.5, ""system_rating"": 3.39385076952057}"
152224_66097_1528923073,152224,2018-06-13 20:51:13,RATE,"{""movie_id"": 66097, ""movie_title"": ""Coraline (2009)"", ""rating"": 4.0, ""system_rating"": 4.40248481033199}"
152224_66097_1528923073,152224,2018-06-13 20:51:13,RATE,"{""movie_id"": 66097, ""movie_title"": ""Coraline (2009)"", ""rating"": 4.0, ""system_rating"": 4.43328674064175}"
152224_66097_1528923073,152224,2018-06-13 20:51:13,RATE,"{""movie_id"": 66097, ""movie_title"": ""Coraline (2009)"", ""rating"": 4.0, ""system_rating"": 4.41775243070567}"
152224_66097_1528923073,152224,2018-06-13 20:51:13,RATE,"{""movie_id"": 66097, ""movie_title"": ""Coraline (2009)"", ""rating"": 4.0, ""system_rating"": 4.38857585388451}"
152224_48516_1528923075,152224,2018-06-13 20:51:15,RATE,"{""movie_id"": 48516, ""movie_title"": ""Departed, The (2006)"", ""rating"": 4.5, ""system_rating"": 4.42666175969057}"
152224_51662_1528923075,152224,2018-06-13 20:51:15,RATE,"{""movie_id"": 51662, ""movie_title"": ""300 (2007)"", ""rating"": 4.5, ""system_rating"": 3.19978172729126}"
152224_57534_1528923075,152224,2018-06-13 20:51:15,RATE,"{""movie_id"": 57534, ""movie_title"": ""Eye, The (2008)"", ""rating"": 2.5, ""system_rating"": 1.88000180857171}"
152224_44195_1528923076,152224,2018-06-13 20:51:16,RATE,"{""movie_id"": 44195, ""movie_title"": ""Thank You for Smoking (2006)"", ""rating"": 3.5, ""system_rating"": 4.37437753982352}"
152224_44195_1528923076,152224,2018-06-13 20:51:16,RATE,"{""movie_id"": 44195, ""movie_title"": ""Thank You for Smoking (2006)"", ""rating"": 3.5, ""system_rating"": 4.4226309409852}"
152224_44195_1528923076,152224,2018-06-13 20:51:16,RATE,"{""movie_id"": 44195, ""movie_title"": ""Thank You for Smoking (2006)"", ""rating"": 3.5, ""system_rating"": 4.39966868207397}"
152224_90249_1528923076,152224,2018-06-13 20:51:16,RATE,"{""movie_id"": 90249, ""movie_title"": ""Real Steel (2011)"", ""rating"": 4.0, ""system_rating"": 3.27277509367105}"
152224_56782_1528923077,152224,2018-06-13 20:51:17,RATE,"{""movie_id"": 56782, ""movie_title"": ""There Will Be Blood (2007)"", ""rating"": 3.5, ""system_rating"": 4.48854884097944}"
152224_1203_1528923078,152224,2018-06-13 20:51:18,RATE,"{""movie_id"": 1203, ""movie_title"": ""12 Angry Men (1957)"", ""rating"": 3.5, ""system_rating"": 4.94284109548482}"
152224_57669_1528923078,152224,2018-06-13 20:51:18,RATE,"{""movie_id"": 57669, ""movie_title"": ""In Bruges (2008)"", ""rating"": 4.0, ""system_rating"": 4.71924987991749}"
152224_98809_1528923080,152224,2018-06-13 20:51:20,RATE,"{""movie_id"": 98809, ""movie_title"": ""Hobbit: An Unexpected Journey, The (2012)"", ""rating"": 4.0, ""system_rating"": 2.96359775373116}"
152388_593_1002931979,152388,2001-10-13 00:12:59,RATE,"{""movie_id"": 593, ""movie_title"": ""Silence of the Lambs, The (1991)"", ""rating"": 5.0, ""system_rating"": 3.79952492480769}"
152632_8368_1560914299,152632,2019-06-19 03:18:19,RATE,"{""movie_id"": 8368, ""movie_title"": ""Harry Potter and the Prisoner of Azkaban (2004)"", ""rating"": 4.0, ""system_rating"": 3.90448336859581}"
152673_31658_1569644534,152673,2019-09-28 04:22:14,RATE,"{""movie_id"": 31658, ""movie_title"": ""Howl's Moving Castle (Hauru no ugoku shiro) (2004)"", ""rating"": 4.0, ""system_rating"": 3.88320322414229}"
152695_79132_1482689933,152695,2016-12-25 18:18:53,RATE,"{""movie_id"": 79132, ""movie_title"": ""Inception (2010)"", ""rating"": 5.0, ""system_rating"": 4.01932042127112}"
152695_59369_1482689979,152695,2016-12-25 18:19:39,RATE,"{""movie_id"": 59369, ""movie_title"": ""Taken (2008)"", ""rating"": 1.0, ""system_rating"": 3.61367924492451}"
152695_59784_1482689989,152695,2016-12-25 18:19:49,RATE,"{""movie_id"": 59784, ""movie_title"": ""Kung Fu Panda (2008)"", ""rating"": 5.0, ""system_rating"": 3.21683018223539}"
152695_84152_1482690055,152695,2016-12-25 18:20:55,RATE,"{""movie_id"": 84152, ""movie_title"": ""Limitless (2011)"", ""rating"": 3.0, ""system_rating"": 3.89255100407065}"
152695_4993_1482690745,152695,2016-12-25 18:32:25,RATE,"{""movie_id"": 4993, ""movie_title"": ""Lord of the Rings: The Fellowship of the Ring, The (2001)"", ""rating"": 5.0, ""system_rating"": 3.45596293195402}"
152695_60069_1482690757,152695,2016-12-25 18:32:37,RATE,"{""movie_id"": 60069, ""movie_title"": ""WALL\u00b7E (2008)"", ""rating"": 2.0, ""system_rating"": 3.63531338619492}"
152695_148626_1482690787,152695,2016-12-25 18:33:07,RATE,"{""movie_id"": 148626, ""movie_title"": ""Big Short, The (2015)"", ""rating"": 5.0, ""system_rating"": 3.56141109878648}"
152695_27773_1482690792,152695,2016-12-25 18:33:12,RATE,"{""movie_id"": 27773, ""movie_title"": ""Old Boy (2003)"", ""rating"": 5.0, ""system_rating"": 3.90644874374862}"
152695_3793_1482690899,152695,2016-12-25 18:34:59,RATE,"{""movie_id"": 3793, ""movie_title"": ""X-Men (2000)"", ""rating"": 3.0, ""system_rating"": 2.88078324180566}"
152695_3578_1482690907,152695,2016-12-25 18:35:07,RATE,"{""movie_id"": 3578, ""movie_title"": ""Gladiator (2000)"", ""rating"": 5.0, ""system_rating"": 3.54842475882314}"
152695_35836_1482690956,152695,2016-12-25 18:35:56,RATE,"{""movie_id"": 35836, ""movie_title"": ""40-Year-Old Virgin, The (2005)"", ""rating"": 5.0, ""system_rating"": 3.31805880141025}"
152695_4011_1482695727,152695,2016-12-25 19:55:27,RATE,"{""movie_id"": 4011, ""movie_title"": ""Snatch (2000)"", ""rating"": 5.0, ""system_rating"": 4.11008048150703}"
152695_106920_1482695729,152695,2016-12-25 19:55:29,RATE,"{""movie_id"": 106920, ""movie_title"": ""Her (2013)"", ""rating"": 3.5, ""system_rating"": 3.62802666812722}"
152695_1732_1482695743,152695,2016-12-25 19:55:43,RATE,"{""movie_id"": 1732, ""movie_title"": ""Big Lebowski, The (1998)"", ""rating"": 2.5, ""system_rating"": 3.81508763447017}"
152695_1732_1482695743,152695,2016-12-25 19:55:43,BELIEF_ELICIT,"{""movie_id"": 1732, ""movie_title"": ""Big Lebowski, The (1998)"", ""rating"": 2.5, ""elicit_rating"": 3.5, ""predict_rating"": 0.0, ""certainty"": 0, ""system_rating"": 3.78356771677907}"
