"session_id","event_id","timestamp","action_type","content","query","query_index","data_type","serp_results","num_results","url","title","doc_index","click_position"
"3745_565","3745_565_qq-333_cd-2544","2006-03-27 17:46:00","CLICK","match meet someone new","match.","q-333","0","","","http://www.match.com","match meet someone new","d-2544","5.0"
"3745_566","3745_566_qq-334","2006-03-27 18:41:55","QUERY","match.com","match.com","q-334","0","","","","","",""
"3745_566","3745_566_qq-334_serp","2006-03-27 18:41:55","SERP_VIEW","Viewed 10 results: match meet someone new, home precision shooting matches, match meet someone new (+7 more)","match.com","q-334","0","[{""doc_index"": ""d-470058"", ""url"": ""http://corp.match.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-474471"", ""url"": ""http://precisionshootingsports.com"", ""title"": ""home precision shooting matches""}, {""doc_index"": ""d-634"", ""url"": ""http://personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-110944"", ""url"": ""http://search.personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-469321"", ""url"": ""http://cagematch.dvorak.org"", ""title"": ""cage match dvorak org""}, {""doc_index"": ""d-2544"", ""url"": ""http://www.match.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-165185"", ""url"": ""http://boston.search.personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-163613"", ""url"": ""http://timeoutny.search.personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-37370"", ""url"": ""http://www.matchgame.org"", ""title"": ""www match game org""}, {""doc_index"": ""d-4824"", ""url"": ""http://www.singlesnet.com"", ""title"": ""match meet someone new""}]","10.0","","","",""
"3745_566","3745_566_qq-334_cd-2544","2006-03-27 18:41:55","CLICK","match meet someone new","match.com","q-334","0","","","http://www.match.com","match meet someone new","d-2544","5.0"
"3745_567","3745_567_qq-334","2006-03-28 16:41:42","QUERY","match.com","match.com","q-334","0","","","","","",""
"3745_567","3745_567_qq-334_serp","2006-03-28 16:41:42","SERP_VIEW","Viewed 10 results: match meet someone new, home precision shooting matches, match meet someone new (+7 more)","match.com","q-334","0","[{""doc_index"": ""d-470058"", ""url"": ""http://corp.match.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-474471"", ""url"": ""http://precisionshootingsports.com"", ""title"": ""home precision shooting matches""}, {""doc_index"": ""d-634"", ""url"": ""http://personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-110944"", ""url"": ""http://search.personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-469321"", ""url"": ""http://cagematch.dvorak.org"", ""title"": ""cage match dvorak org""}, {""doc_index"": ""d-2544"", ""url"": ""http://www.match.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-165185"", ""url"": ""http://boston.search.personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-163613"", ""url"": ""http://timeoutny.search.personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-37370"", ""url"": ""http://www.matchgame.org"", ""title"": ""www match game org""}, {""doc_index"": ""d-4824"", ""url"": ""http://www.singlesnet.com"", ""title"": ""match meet someone new""}]","10.0","","","",""
"3745_567","3745_567_qq-334_cd-2544","2006-03-28 16:41:42","CLICK","match meet someone new","match.com","q-334","0","","","http://www.match.com","match meet someone new","d-2544","5.0"
"3745_568","3745_568_qq-334","2006-03-28 19:24:28","QUERY","match.com","match.com","q-334","0","","","","","",""
"3745_568","3745_568_qq-334_serp","2006-03-28 19:24:28","SERP_VIEW","Viewed 10 results: match meet someone new, home precision shooting matches, match meet someone new (+7 more)","match.com","q-334","0","[{""doc_index"": ""d-470058"", ""url"": ""http://corp.match.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-474471"", ""url"": ""http://precisionshootingsports.com"", ""title"": ""home precision shooting matches""}, {""doc_index"": ""d-634"", ""url"": ""http://personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-110944"", ""url"": ""http://search.personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-469321"", ""url"": ""http://cagematch.dvorak.org"", ""title"": ""cage match dvorak org""}, {""doc_index"": ""d-2544"", ""url"": ""http://www.match.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-165185"", ""url"": ""http://boston.search.personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-163613"", ""url"": ""http://timeoutny.search.personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-37370"", ""url"": ""http://www.matchgame.org"", ""title"": ""www match game org""}, {""doc_index"": ""d-4824"", ""url"": ""http://www.singlesnet.com"", ""title"": ""match meet someone new""}]","10.0","","","",""
"3745_568","3745_568_qq-334_cd-2544","2006-03-28 19:24:28","CLICK","match meet someone new","match.com","q-334","0","","","http://www.match.com","match meet someone new","d-2544","5.0"
"3745_569","3745_569_qq-334","2006-03-29 18:28:29","QUERY","match.com","match.com","q-334","0","","","","","",""
"3745_569","3745_569_qq-334_serp","2006-03-29 18:28:29","SERP_VIEW","Viewed 10 results: match meet someone new, home precision shooting matches, match meet someone new (+7 more)","match.com","q-334","0","[{""doc_index"": ""d-470058"", ""url"": ""http://corp.match.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-474471"", ""url"": ""http://precisionshootingsports.com"", ""title"": ""home precision shooting matches""}, {""doc_index"": ""d-634"", ""url"": ""http://personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-110944"", ""url"": ""http://search.personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-469321"", ""url"": ""http://cagematch.dvorak.org"", ""title"": ""cage match dvorak org""}, {""doc_index"": ""d-2544"", ""url"": ""http://www.match.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-165185"", ""url"": ""http://boston.search.personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-163613"", ""url"": ""http://timeoutny.search.personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-37370"", ""url"": ""http://www.matchgame.org"", ""title"": ""www match game org""}, {""doc_index"": ""d-4824"", ""url"": ""http://www.singlesnet.com"", ""title"": ""match meet someone new""}]","10.0","","","",""
"3745_569","3745_569_qq-334_cd-2544","2006-03-29 18:28:29","CLICK","match meet someone new","match.com","q-334","0","","","http://www.match.com","match meet someone new","d-2544","5.0"
"3745_570","3745_570_qq-334","2006-03-30 19:52:36","QUERY","match.com","match.com","q-334","0","","","","","",""
"3745_570","3745_570_qq-334_serp","2006-03-30 19:52:36","SERP_VIEW","Viewed 10 results: match meet someone new, home precision shooting matches, match meet someone new (+7 more)","match.com","q-334","0","[{""doc_index"": ""d-470058"", ""url"": ""http://corp.match.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-474471"", ""url"": ""http://precisionshootingsports.com"", ""title"": ""home precision shooting matches""}, {""doc_index"": ""d-634"", ""url"": ""http://personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-110944"", ""url"": ""http://search.personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-469321"", ""url"": ""http://cagematch.dvorak.org"", ""title"": ""cage match dvorak org""}, {""doc_index"": ""d-2544"", ""url"": ""http://www.match.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-165185"", ""url"": ""http://boston.search.personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-163613"", ""url"": ""http://timeoutny.search.personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-37370"", ""url"": ""http://www.matchgame.org"", ""title"": ""www match game org""}, {""doc_index"": ""d-4824"", ""url"": ""http://www.singlesnet.com"", ""title"": ""match meet someone new""}]","10.0","","","",""
"3745_570","3745_570_qq-334_cd-2544","2006-03-30 19:52:36","CLICK","match meet someone new","match.com","q-334","0","","","http://www.match.com","match meet someone new","d-2544","5.0"
"3745_570","3745_570_qq-333","2006-03-30 20:05:17","QUERY","match.","match.","q-333","0","","","","","",""
"3745_570","3745_570_qq-333_serp","2006-03-30 20:05:17","SERP_VIEW","Viewed 10 results: ball e de match, www matched pairs com, match meet someone new (+7 more)","match.","q-333","0","[{""doc_index"": ""d-362759"", ""url"": ""http://www.balledematch.com"", ""title"": ""ball e de match""}, {""doc_index"": ""d-673865"", ""url"": ""http://www.matchedpairs.com"", ""title"": ""www matched pairs com""}, {""doc_index"": ""d-110944"", ""url"": ""http://search.personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-611011"", ""url"": ""http://www.lawmatch.com"", ""title"": ""www law match com""}, {""doc_index"": ""d-853911"", ""url"": ""http://www.submissivematch.com"", ""title"": ""www submissive match com""}, {""doc_index"": ""d-2544"", ""url"": ""http://www.match.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-308627"", ""url"": ""http://www.cactusmatch.com"", ""title"": ""cactus combat match league""}, {""doc_index"": ""d-266257"", ""url"": ""http://www.arubamatch.com"", ""title"": ""www aruba match com""}, {""doc_index"": ""d-162356"", ""url"": ""http://msn.match.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-4824"", ""url"": ""http://www.singlesnet.com"", ""title"": ""match meet someone new""}]","10.0","","","",""
"3745_570","3745_570_qq-333_cd-2544","2006-03-30 20:05:17","CLICK","match meet someone new","match.","q-333","0","","","http://www.match.com","match meet someone new","d-2544","5.0"
"3745_571","3745_571_qq-334","2006-03-31 18:00:13","QUERY","match.com","match.com","q-334","0","","","","","",""
"3745_571","3745_571_qq-334_serp","2006-03-31 18:00:13","SERP_VIEW","Viewed 10 results: match meet someone new, home precision shooting matches, match meet someone new (+7 more)","match.com","q-334","0","[{""doc_index"": ""d-470058"", ""url"": ""http://corp.match.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-474471"", ""url"": ""http://precisionshootingsports.com"", ""title"": ""home precision shooting matches""}, {""doc_index"": ""d-634"", ""url"": ""http://personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-110944"", ""url"": ""http://search.personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-469321"", ""url"": ""http://cagematch.dvorak.org"", ""title"": ""cage match dvorak org""}, {""doc_index"": ""d-2544"", ""url"": ""http://www.match.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-165185"", ""url"": ""http://boston.search.personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-163613"", ""url"": ""http://timeoutny.search.personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-37370"", ""url"": ""http://www.matchgame.org"", ""title"": ""www match game org""}, {""doc_index"": ""d-4824"", ""url"": ""http://www.singlesnet.com"", ""title"": ""match meet someone new""}]","10.0","","","",""
"3745_571","3745_571_qq-334_cd-2544","2006-03-31 18:00:13","CLICK","match meet someone new","match.com","q-334","0","","","http://www.match.com","match meet someone new","d-2544","5.0"
"3745_572","3745_572_qq-333","2006-04-04 19:06:55","QUERY","match.","match.","q-333","0","","","","","",""
"3745_572","3745_572_qq-333_serp","2006-04-04 19:06:55","SERP_VIEW","Viewed 10 results: ball e de match, www matched pairs com, match meet someone new (+7 more)","match.","q-333","0","[{""doc_index"": ""d-362759"", ""url"": ""http://www.balledematch.com"", ""title"": ""ball e de match""}, {""doc_index"": ""d-673865"", ""url"": ""http://www.matchedpairs.com"", ""title"": ""www matched pairs com""}, {""doc_index"": ""d-110944"", ""url"": ""http://search.personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-611011"", ""url"": ""http://www.lawmatch.com"", ""title"": ""www law match com""}, {""doc_index"": ""d-853911"", ""url"": ""http://www.submissivematch.com"", ""title"": ""www submissive match com""}, {""doc_index"": ""d-2544"", ""url"": ""http://www.match.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-308627"", ""url"": ""http://www.cactusmatch.com"", ""title"": ""cactus combat match league""}, {""doc_index"": ""d-266257"", ""url"": ""http://www.arubamatch.com"", ""title"": ""www aruba match com""}, {""doc_index"": ""d-162356"", ""url"": ""http://msn.match.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-4824"", ""url"": ""http://www.singlesnet.com"", ""title"": ""match meet someone new""}]","10.0","","","",""
"3745_572","3745_572_qq-333_cd-2544","2006-04-04 19:06:55","CLICK","match meet someone new","match.","q-333","0","","","http://www.match.com","match meet someone new","d-2544","5.0"
"3745_573","3745_573_qq-334","2006-04-05 19:32:57","QUERY","match.com","match.com","q-334","0","","","","","",""
"3745_573","3745_573_qq-334_serp","2006-04-05 19:32:57","SERP_VIEW","Viewed 10 results: match meet someone new, home precision shooting matches, match meet someone new (+7 more)","match.com","q-334","0","[{""doc_index"": ""d-470058"", ""url"": ""http://corp.match.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-474471"", ""url"": ""http://precisionshootingsports.com"", ""title"": ""home precision shooting matches""}, {""doc_index"": ""d-634"", ""url"": ""http://personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-110944"", ""url"": ""http://search.personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-469321"", ""url"": ""http://cagematch.dvorak.org"", ""title"": ""cage match dvorak org""}, {""doc_index"": ""d-2544"", ""url"": ""http://www.match.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-165185"", ""url"": ""http://boston.search.personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-163613"", ""url"": ""http://timeoutny.search.personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-37370"", ""url"": ""http://www.matchgame.org"", ""title"": ""www match game org""}, {""doc_index"": ""d-4824"", ""url"": ""http://www.singlesnet.com"", ""title"": ""match meet someone new""}]","10.0","","","",""
"3745_573","3745_573_qq-334_cd-2544","2006-04-05 19:32:57","CLICK","match meet someone new","match.com","q-334","0","","","http://www.match.com","match meet someone new","d-2544","5.0"
"3745_574","3745_574_qq-334","2006-04-06 20:49:44","QUERY","match.com","match.com","q-334","0","","","","","",""
"3745_574","3745_574_qq-334_serp","2006-04-06 20:49:44","SERP_VIEW","Viewed 10 results: match meet someone new, home precision shooting matches, match meet someone new (+7 more)","match.com","q-334","0","[{""doc_index"": ""d-470058"", ""url"": ""http://corp.match.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-474471"", ""url"": ""http://precisionshootingsports.com"", ""title"": ""home precision shooting matches""}, {""doc_index"": ""d-634"", ""url"": ""http://personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-110944"", ""url"": ""http://search.personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-469321"", ""url"": ""http://cagematch.dvorak.org"", ""title"": ""cage match dvorak org""}, {""doc_index"": ""d-2544"", ""url"": ""http://www.match.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-165185"", ""url"": ""http://boston.search.personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-163613"", ""url"": ""http://timeoutny.search.personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-37370"", ""url"": ""http://www.matchgame.org"", ""title"": ""www match game org""}, {""doc_index"": ""d-4824"", ""url"": ""http://www.singlesnet.com"", ""title"": ""match meet someone new""}]","10.0","","","",""
"3745_574","3745_574_qq-334_cd-2544","2006-04-06 20:49:44","CLICK","match meet someone new","match.com","q-334","0","","","http://www.match.com","match meet someone new","d-2544","5.0"
"3745_575","3745_575_qq-336","2006-04-11 17:39:04","QUERY","match","match","q-336","0","","","","","",""
"3745_575","3745_575_qq-336_serp","2006-04-11 17:39:04","SERP_VIEW","Viewed 10 results: ball e de match, www matched pairs com, match meet someone new (+7 more)","match","q-336","0","[{""doc_index"": ""d-362759"", ""url"": ""http://www.balledematch.com"", ""title"": ""ball e de match""}, {""doc_index"": ""d-673865"", ""url"": ""http://www.matchedpairs.com"", ""title"": ""www matched pairs com""}, {""doc_index"": ""d-110944"", ""url"": ""http://search.personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-611011"", ""url"": ""http://www.lawmatch.com"", ""title"": ""www law match com""}, {""doc_index"": ""d-853911"", ""url"": ""http://www.submissivematch.com"", ""title"": ""www submissive match com""}, {""doc_index"": ""d-2544"", ""url"": ""http://www.match.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-308627"", ""url"": ""http://www.cactusmatch.com"", ""title"": ""cactus combat match league""}, {""doc_index"": ""d-266257"", ""url"": ""http://www.arubamatch.com"", ""title"": ""www aruba match com""}, {""doc_index"": ""d-162356"", ""url"": ""http://msn.match.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-4824"", ""url"": ""http://www.singlesnet.com"", ""title"": ""match meet someone new""}]","10.0","","","",""
"3745_575","3745_575_qq-336_cd-2544","2006-04-11 17:39:04","CLICK","match meet someone new","match","q-336","0","","","http://www.match.com","match meet someone new","d-2544","5.0"
"3745_576","3745_576_qq-334","2006-04-11 18:14:17","QUERY","match.com","match.com","q-334","0","","","","","",""
"3745_576","3745_576_qq-334_serp","2006-04-11 18:14:17","SERP_VIEW","Viewed 10 results: match meet someone new, home precision shooting matches, match meet someone new (+7 more)","match.com","q-334","0","[{""doc_index"": ""d-470058"", ""url"": ""http://corp.match.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-474471"", ""url"": ""http://precisionshootingsports.com"", ""title"": ""home precision shooting matches""}, {""doc_index"": ""d-634"", ""url"": ""http://personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-110944"", ""url"": ""http://search.personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-469321"", ""url"": ""http://cagematch.dvorak.org"", ""title"": ""cage match dvorak org""}, {""doc_index"": ""d-2544"", ""url"": ""http://www.match.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-165185"", ""url"": ""http://boston.search.personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-163613"", ""url"": ""http://timeoutny.search.personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-37370"", ""url"": ""http://www.matchgame.org"", ""title"": ""www match game org""}, {""doc_index"": ""d-4824"", ""url"": ""http://www.singlesnet.com"", ""title"": ""match meet someone new""}]","10.0","","","",""
"3745_576","3745_576_qq-334_cd-2544","2006-04-11 18:14:17","CLICK","match meet someone new","match.com","q-334","0","","","http://www.match.com","match meet someone new","d-2544","5.0"
"3745_577","3745_577_qq-334","2006-04-11 19:35:51","QUERY","match.com","match.com","q-334","0","","","","","",""
"3745_577","3745_577_qq-334_serp","2006-04-11 19:35:51","SERP_VIEW","Viewed 10 results: match meet someone new, home precision shooting matches, match meet someone new (+7 more)","match.com","q-334","0","[{""doc_index"": ""d-470058"", ""url"": ""http://corp.match.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-474471"", ""url"": ""http://precisionshootingsports.com"", ""title"": ""home precision shooting matches""}, {""doc_index"": ""d-634"", ""url"": ""http://personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-110944"", ""url"": ""http://search.personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-469321"", ""url"": ""http://cagematch.dvorak.org"", ""title"": ""cage match dvorak org""}, {""doc_index"": ""d-2544"", ""url"": ""http://www.match.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-165185"", ""url"": ""http://boston.search.personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-163613"", ""url"": ""http://timeoutny.search.personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-37370"", ""url"": ""http://www.matchgame.org"", ""title"": ""www match game org""}, {""doc_index"": ""d-4824"", ""url"": ""http://www.singlesnet.com"", ""title"": ""match meet someone new""}]","10.0","","","",""
"3745_577","3745_577_qq-334_cd-2544","2006-04-11 19:35:51","CLICK","match meet someone new","match.com","q-334","0","","","http://www.match.com","match meet someone new","d-2544","5.0"
"3745_578","3745_578_qq-334","2006-04-17 17:47:16","QUERY","match.com","match.com","q-334","0","","","","","",""
"3745_578","3745_578_qq-334_serp","2006-04-17 17:47:16","SERP_VIEW","Viewed 10 results: match meet someone new, home precision shooting matches, match meet someone new (+7 more)","match.com","q-334","0","[{""doc_index"": ""d-470058"", ""url"": ""http://corp.match.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-474471"", ""url"": ""http://precisionshootingsports.com"", ""title"": ""home precision shooting matches""}, {""doc_index"": ""d-634"", ""url"": ""http://personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-110944"", ""url"": ""http://search.personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-469321"", ""url"": ""http://cagematch.dvorak.org"", ""title"": ""cage match dvorak org""}, {""doc_index"": ""d-2544"", ""url"": ""http://www.match.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-165185"", ""url"": ""http://boston.search.personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-163613"", ""url"": ""http://timeoutny.search.personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-37370"", ""url"": ""http://www.matchgame.org"", ""title"": ""www match game org""}, {""doc_index"": ""d-4824"", ""url"": ""http://www.singlesnet.com"", ""title"": ""match meet someone new""}]","10.0","","","",""
"3745_578","3745_578_qq-334_cd-2544","2006-04-17 17:47:16","CLICK","match meet someone new","match.com","q-334","0","","","http://www.match.com","match meet someone new","d-2544","5.0"
"3745_578","3745_578_qq-334","2006-04-17 18:04:38","QUERY","match.com","match.com","q-334","0","","","","","",""
"3745_578","3745_578_qq-334_serp","2006-04-17 18:04:38","SERP_VIEW","Viewed 10 results: match meet someone new, home precision shooting matches, match meet someone new (+7 more)","match.com","q-334","0","[{""doc_index"": ""d-470058"", ""url"": ""http://corp.match.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-474471"", ""url"": ""http://precisionshootingsports.com"", ""title"": ""home precision shooting matches""}, {""doc_index"": ""d-634"", ""url"": ""http://personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-110944"", ""url"": ""http://search.personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-469321"", ""url"": ""http://cagematch.dvorak.org"", ""title"": ""cage match dvorak org""}, {""doc_index"": ""d-2544"", ""url"": ""http://www.match.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-165185"", ""url"": ""http://boston.search.personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-163613"", ""url"": ""http://timeoutny.search.personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-37370"", ""url"": ""http://www.matchgame.org"", ""title"": ""www match game org""}, {""doc_index"": ""d-4824"", ""url"": ""http://www.singlesnet.com"", ""title"": ""match meet someone new""}]","10.0","","","",""
"3745_578","3745_578_qq-334_cd-2544","2006-04-17 18:04:38","CLICK","match meet someone new","match.com","q-334","0","","","http://www.match.com","match meet someone new","d-2544","5.0"
"3745_578","3745_578_qq-334","2006-04-17 18:20:23","QUERY","match.com","match.com","q-334","0","","","","","",""
"3745_578","3745_578_qq-334_serp","2006-04-17 18:20:23","SERP_VIEW","Viewed 10 results: match meet someone new, home precision shooting matches, match meet someone new (+7 more)","match.com","q-334","0","[{""doc_index"": ""d-470058"", ""url"": ""http://corp.match.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-474471"", ""url"": ""http://precisionshootingsports.com"", ""title"": ""home precision shooting matches""}, {""doc_index"": ""d-634"", ""url"": ""http://personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-110944"", ""url"": ""http://search.personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-469321"", ""url"": ""http://cagematch.dvorak.org"", ""title"": ""cage match dvorak org""}, {""doc_index"": ""d-2544"", ""url"": ""http://www.match.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-165185"", ""url"": ""http://boston.search.personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-163613"", ""url"": ""http://timeoutny.search.personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-37370"", ""url"": ""http://www.matchgame.org"", ""title"": ""www match game org""}, {""doc_index"": ""d-4824"", ""url"": ""http://www.singlesnet.com"", ""title"": ""match meet someone new""}]","10.0","","","",""
"3745_578","3745_578_qq-334_cd-2544","2006-04-17 18:20:23","CLICK","match meet someone new","match.com","q-334","0","","","http://www.match.com","match meet someone new","d-2544","5.0"
"3745_579","3745_579_qq-334","2006-04-17 20:01:57","QUERY","match.com","match.com","q-334","0","","","","","",""
"3745_579","3745_579_qq-334_serp","2006-04-17 20:01:57","SERP_VIEW","Viewed 10 results: match meet someone new, home precision shooting matches, match meet someone new (+7 more)","match.com","q-334","0","[{""doc_index"": ""d-470058"", ""url"": ""http://corp.match.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-474471"", ""url"": ""http://precisionshootingsports.com"", ""title"": ""home precision shooting matches""}, {""doc_index"": ""d-634"", ""url"": ""http://personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-110944"", ""url"": ""http://search.personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-469321"", ""url"": ""http://cagematch.dvorak.org"", ""title"": ""cage match dvorak org""}, {""doc_index"": ""d-2544"", ""url"": ""http://www.match.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-165185"", ""url"": ""http://boston.search.personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-163613"", ""url"": ""http://timeoutny.search.personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-37370"", ""url"": ""http://www.matchgame.org"", ""title"": ""www match game org""}, {""doc_index"": ""d-4824"", ""url"": ""http://www.singlesnet.com"", ""title"": ""match meet someone new""}]","10.0","","","",""
"3745_579","3745_579_qq-334_cd-2544","2006-04-17 20:01:57","CLICK","match meet someone new","match.com","q-334","0","","","http://www.match.com","match meet someone new","d-2544","5.0"
"3745_580","3745_580_qq-334","2006-04-18 21:35:01","QUERY","match.com","match.com","q-334","0","","","","","",""
"3745_580","3745_580_qq-334_serp","2006-04-18 21:35:01","SERP_VIEW","Viewed 10 results: match meet someone new, home precision shooting matches, match meet someone new (+7 more)","match.com","q-334","0","[{""doc_index"": ""d-470058"", ""url"": ""http://corp.match.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-474471"", ""url"": ""http://precisionshootingsports.com"", ""title"": ""home precision shooting matches""}, {""doc_index"": ""d-634"", ""url"": ""http://personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-110944"", ""url"": ""http://search.personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-469321"", ""url"": ""http://cagematch.dvorak.org"", ""title"": ""cage match dvorak org""}, {""doc_index"": ""d-2544"", ""url"": ""http://www.match.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-165185"", ""url"": ""http://boston.search.personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-163613"", ""url"": ""http://timeoutny.search.personals.yahoo.com"", ""title"": ""match meet someone new""}, {""doc_index"": ""d-37370"", ""url"": ""http://www.matchgame.org"", ""title"": ""www match game org""}, {""doc_index"": ""d-4824"", ""url"": ""http://www.singlesnet.com"", ""title"": ""match meet someone new""}]","10.0","","","",""
"3745_580","3745_580_qq-334_cd-2544","2006-04-18 21:35:01","CLICK","match meet someone new","match.com","q-334","0","","","http://www.match.com","match meet someone new","d-2544","5.0"
"3745_581","3745_581_qq-334","2006-04-19 17:36:43","QUERY","match.com","match.com","q-334","0","","","","","",""
